#{"t_start": 1769004446.7756062, "env_id": "FetchReach-v4"}
r,l,t
-50.0,50,76.33628
-50.0,50,76.570129
-50.0,50,76.803482
-50.0,50,77.089208
-50.0,50,77.352113
-50.0,50,77.585733
-50.0,50,77.820412
-50.0,50,78.064439
-50.0,50,78.337881
-50.0,50,78.614334
-49.0,50,78.84438
-50.0,50,79.082049
-50.0,50,79.317559
-50.0,50,79.573477
-50.0,50,79.826164
-50.0,50,80.083043
-50.0,50,80.324413
-50.0,50,80.561946
-48.0,50,80.798973
-50.0,50,81.100684
-49.0,50,81.348024
-50.0,50,81.588242
-50.0,50,81.822151
-50.0,50,82.061267
-50.0,50,82.297592
-50.0,50,82.540986
-50.0,50,82.773591
-50.0,50,83.016413
-50.0,50,83.277651
-50.0,50,83.532318
-50.0,50,83.782297
-50.0,50,84.040262
-50.0,50,84.286588
-50.0,50,84.543668
-50.0,50,84.79034
-50.0,50,85.034487
-50.0,50,85.28444
-50.0,50,86.213763
-50.0,50,86.487573
-50.0,50,86.753669
-50.0,50,87.009741
-50.0,50,87.267733
-50.0,50,87.531297
-50.0,50,87.790086
-50.0,50,88.037918
-50.0,50,88.290902
-50.0,50,88.548017
-47.0,50,88.829764
-49.0,50,89.118173
-48.0,50,89.378847
-50.0,50,89.634921
-50.0,50,89.913682
-50.0,50,90.174397
-50.0,50,90.421398
-50.0,50,90.683882
-50.0,50,90.957698
-50.0,50,91.233634
-50.0,50,91.513422
-50.0,50,91.767418
-50.0,50,92.018682
-50.0,50,92.277435
-50.0,50,92.527737
-50.0,50,92.781835
-50.0,50,93.033681
-50.0,50,93.302343
-50.0,50,93.594466
-50.0,50,93.870168
-50.0,50,94.208825
-50.0,50,94.515665
-50.0,50,94.816594
-50.0,50,95.066694
-50.0,50,95.318663
-50.0,50,95.574245
-50.0,50,95.852314
-50.0,50,96.130116
-50.0,50,96.402267
-50.0,50,96.644613
-50.0,50,96.888605
-50.0,50,97.125698
-50.0,50,97.380751
-50.0,50,97.626881
-50.0,50,97.873906
-50.0,50,98.136709
-48.0,50,98.407135
-50.0,50,98.706761
-50.0,50,99.003775
-50.0,50,99.27055
-50.0,50,100.251481
-50.0,50,100.517758
-50.0,50,100.787687
-50.0,50,101.064917
-50.0,50,101.349725
-50.0,50,101.624863
-50.0,50,101.90239
-50.0,50,102.180607
-50.0,50,102.46889
-50.0,50,102.747734
-50.0,50,103.035403
-50.0,50,103.315109
-50.0,50,103.592589
-50.0,50,103.876374
-50.0,50,104.15731
-50.0,50,104.438979
-50.0,50,104.722359
-50.0,50,105.003502
-50.0,50,105.278418
-50.0,50,105.556846
-50.0,50,105.835069
-50.0,50,106.105763
-50.0,50,106.380837
-50.0,50,106.6573
-50.0,50,106.927711
-50.0,50,107.20579
-50.0,50,107.479505
-50.0,50,107.763744
-50.0,50,108.044811
-50.0,50,108.330645
-50.0,50,108.611989
-50.0,50,108.909082
-50.0,50,109.19676
-50.0,50,109.475089
-50.0,50,109.757291
-50.0,50,110.03939
-50.0,50,110.315385
-50.0,50,110.597808
-50.0,50,110.883534
-50.0,50,111.164445
-50.0,50,111.443442
-48.0,50,111.725116
-50.0,50,112.00331
-50.0,50,112.293397
-50.0,50,112.5861
-50.0,50,112.880026
-50.0,50,113.170436
-50.0,50,113.456511
-50.0,50,113.752152
-50.0,50,114.049604
-50.0,50,115.058653
-50.0,50,115.366082
-50.0,50,115.671526
-50.0,50,115.972274
-50.0,50,116.271219
-50.0,50,116.565746
-50.0,50,116.854633
-50.0,50,117.146899
-50.0,50,117.447928
-50.0,50,117.744493
-50.0,50,118.032147
-50.0,50,118.329086
-50.0,50,118.623382
-50.0,50,118.920629
-50.0,50,119.204546
-49.0,50,119.494978
-50.0,50,119.787004
-50.0,50,120.077352
-50.0,50,120.364691
-50.0,50,120.659394
-50.0,50,120.943524
