#{"t_start": 1768996887.0948255, "env_id": "FetchReachDense-v4"}
r,l,t
-17.150201,50,1.111315
-18.224471,50,1.154432
-13.154616,50,1.564454
-28.436327,50,1.813893
-10.061037,50,2.08007
-18.420589,50,2.371566
-9.473088,50,2.643619
-11.856401,50,2.894114
-10.587131,50,3.160208
-18.489887,50,3.393706
-9.456202,50,3.6423
-11.132034,50,3.922909
-22.897846,50,4.209231
-33.162351,50,4.475798
-12.735383,50,4.715039
-12.829282,50,4.965591
-16.035742,50,5.227168
-12.216939,50,5.490493
-22.969236,50,5.722348
-22.444543,50,5.956263
-12.176265,50,6.194064
-19.069045,50,6.430819
-20.362492,50,6.700868
-8.204404,50,6.968263
-14.749421,50,7.218086
-24.623228,50,7.489482
-17.399113,50,7.753708
-20.509042,50,8.017544
-9.463345,50,8.273339
-6.687358,50,8.515508
-10.045278,50,8.775147
-6.197665,50,9.055381
-5.151661,50,9.339171
-5.296716,50,9.567834
-5.079111,50,9.797219
-6.399613,50,10.025802
-7.809821,50,10.261612
-9.767277,50,10.491925
-5.75153,50,10.717453
-2.961796,50,10.966365
-5.540055,50,11.203583
-1.814037,50,11.444161
-2.899686,50,11.694454
-3.62388,50,11.942486
-5.7305,50,12.189476
-9.663667,50,12.433936
-6.004424,50,12.68733
-5.767002,50,12.950261
-3.093306,50,13.216117
-8.06337,50,13.46464
-4.698991,50,14.394814
-3.013667,50,14.668118
-3.700496,50,14.953372
-7.780005,50,15.210193
-2.922706,50,15.470833
-5.59583,50,15.703096
-4.954703,50,15.94466
-2.715,50,16.174964
-6.993202,50,16.415383
-7.400797,50,16.651934
-5.52524,50,16.890812
-6.999839,50,17.131392
-5.911123,50,17.388091
-5.162451,50,17.654587
-4.894895,50,17.90381
-4.381254,50,18.149802
-6.002865,50,18.411811
-3.486294,50,18.699713
-4.066687,50,18.975821
-3.660496,50,19.252442
-7.32505,50,19.513158
-3.154559,50,19.783332
-5.78813,50,20.048308
-5.86117,50,20.327458
-3.991004,50,20.565354
-6.671399,50,20.793505
-3.232498,50,21.076308
-4.850177,50,21.348511
-5.897205,50,21.604939
-5.197538,50,21.848579
-3.453549,50,22.111113
-4.094483,50,22.381319
-5.533996,50,22.647046
-6.699623,50,22.902261
-6.832154,50,23.15914
-7.840847,50,23.422121
-3.339744,50,23.695761
-9.240451,50,23.955379
-5.797047,50,24.205111
-4.853953,50,24.479401
-4.684041,50,24.741372
-5.424479,50,25.022378
-5.527253,50,25.290786
-3.764709,50,25.561756
-6.962792,50,25.811852
-2.942208,50,26.056473
-3.713241,50,26.289208
-7.036282,50,26.535385
-2.796489,50,26.770328
-2.350564,50,27.048225
-3.729539,50,27.932851
-2.481824,50,28.200439
-5.617872,50,28.476353
-5.19057,50,28.734163
-1.837658,50,29.008772
-2.903473,50,29.284418
-2.487326,50,29.558346
-3.513436,50,29.842405
-3.05624,50,30.108649
-2.712196,50,30.382343
-3.100646,50,30.629696
-3.812067,50,30.889474
-4.136411,50,31.161136
-4.336968,50,31.448091
-2.576236,50,31.712869
-2.200824,50,31.9609
-2.649322,50,32.23539
-2.36967,50,32.520674
-2.651976,50,32.812498
-2.939064,50,33.094352
-3.661428,50,33.372314
-3.896644,50,33.629814
-3.098889,50,33.888869
-2.624314,50,34.154947
-2.762401,50,34.407358
-5.032119,50,34.659797
-2.4156,50,34.908372
-6.464845,50,35.155932
-5.570724,50,35.412117
-2.990711,50,35.669553
-1.971444,50,35.913347
-2.783101,50,36.173275
-2.808949,50,36.449319
-5.649013,50,36.698427
-3.315046,50,36.937039
-3.067595,50,37.195015
-3.636522,50,37.452537
-4.077774,50,37.703326
-3.741937,50,37.951273
-5.464959,50,38.203463
-2.862453,50,38.451782
-1.677794,50,38.703707
-1.578921,50,38.964426
-3.844282,50,39.227076
-1.522746,50,39.508582
-4.675164,50,39.790952
-3.223215,50,40.051275
-2.193056,50,40.312475
-1.302669,50,40.576538
-2.648236,50,40.812841
-2.444956,50,41.664131
-1.459088,50,41.908464
-3.353133,50,42.164102
-3.401127,50,42.409416
-2.837745,50,42.672679
-2.202255,50,42.938489
-2.072203,50,43.191876
-2.920685,50,43.439544
-3.157993,50,43.732045
-3.608055,50,43.999146
-2.268667,50,44.254948
-4.01181,50,44.503715
-2.309565,50,44.788129
-3.564936,50,45.039367
-3.540938,50,45.294628
-2.348657,50,45.55252
-2.122449,50,45.80033
-4.117913,50,46.051814
-2.688566,50,46.295615
-2.445258,50,46.544228
-2.618045,50,46.801314
-1.426279,50,47.049801
-1.826969,50,47.291759
-2.499347,50,47.54591
-1.405847,50,47.805726
-1.123545,50,48.053064
-1.302017,50,48.30138
-2.28416,50,48.564597
-4.439599,50,48.817368
-2.698333,50,49.066612
-2.714199,50,49.314013
-2.243476,50,49.562721
-2.226201,50,49.824041
-4.802076,50,50.097483
-2.083308,50,50.345616
-1.256654,50,50.609481
-1.774745,50,50.863362
-3.890566,50,51.132887
-2.328538,50,51.391705
-1.839166,50,51.654297
-2.059657,50,51.907258
-1.792092,50,52.169834
-2.200329,50,52.445237
-1.991392,50,52.720403
-1.966924,50,52.971872
-2.060644,50,53.222343
-4.21586,50,53.475561
-2.139582,50,53.731441
-1.789297,50,54.000819
-1.537778,50,54.280406
-2.974289,50,55.212422
-2.352097,50,55.485468
-2.35458,50,55.757388
-1.562188,50,56.016394
-2.81814,50,56.295227
-1.543445,50,56.559414
-1.98625,50,56.834694
-1.858145,50,57.081777
-1.683183,50,57.349101
-2.251894,50,57.603225
-2.188494,50,57.857336
-2.217045,50,58.112453
-1.86877,50,58.361969
-2.4859,50,58.608268
-3.075154,50,58.858276
-2.94474,50,59.106296
-2.566177,50,59.370895
-1.008545,50,59.673138
-1.862051,50,59.948545
-1.502497,50,60.209359
-1.324535,50,60.465667
-2.722998,50,60.734525
-2.02591,50,60.994064
-2.582858,50,61.248893
-1.973612,50,61.523522
-2.070434,50,61.803467
-1.520417,50,62.054407
-2.287057,50,62.302914
-1.91559,50,62.585932
-2.174305,50,62.859131
-1.572258,50,63.120653
-3.475096,50,63.380906
-3.084504,50,63.630836
-3.316508,50,63.908361
-2.560275,50,64.173148
-3.192119,50,64.436445
-2.173672,50,64.709416
-1.644307,50,65.004635
-1.007254,50,65.279
-2.739238,50,65.537803
-1.429647,50,65.805812
-2.251389,50,66.061328
-2.821472,50,66.313653
-2.878526,50,66.575602
-1.813077,50,66.841523
-2.351884,50,67.090801
-1.40853,50,67.344005
-1.916572,50,67.593365
-3.286951,50,67.860304
-2.811773,50,68.124716
-1.563596,50,69.017457
-1.934754,50,69.260394
-2.620989,50,69.50927
-1.946679,50,69.770478
-2.390745,50,70.042433
-4.011173,50,70.307496
-2.747801,50,70.578525
-3.209484,50,70.854224
-4.002918,50,71.122352
-1.155775,50,71.380294
-1.601525,50,71.630176
-2.386628,50,71.903576
-2.20815,50,72.164138
-2.817149,50,72.415592
-1.684308,50,72.675186
-1.572636,50,72.955876
-3.144804,50,73.237491
-2.340564,50,73.506039
-2.576175,50,73.775409
-3.450123,50,74.042996
-2.297565,50,74.297447
-3.371327,50,74.577198
-1.721265,50,74.867369
-2.528485,50,75.135704
-1.994465,50,75.41399
-3.152612,50,75.685303
-2.347917,50,75.957039
-2.463177,50,76.239439
-2.419673,50,76.502166
-1.667882,50,76.775961
-1.951135,50,77.054923
-2.768735,50,77.320821
-1.833793,50,77.57473
-2.748535,50,77.827156
-1.375756,50,78.083807
-2.506306,50,78.357197
-2.225847,50,78.612747
-0.9971,50,78.898584
-2.799063,50,79.153802
-2.189217,50,79.408357
-1.892281,50,79.63957
-3.507226,50,79.907543
-1.59902,50,80.139293
-1.698776,50,80.418161
-2.04725,50,80.655737
-2.796395,50,80.90849
-2.362432,50,81.171402
-2.811398,50,81.49179
-2.089749,50,81.847163
-1.874283,50,82.10796
-1.52891,50,82.97558
-2.799665,50,83.212222
-2.200252,50,83.444156
-1.909034,50,83.685501
-1.445802,50,83.924617
-3.338232,50,84.169103
-2.131353,50,84.432363
-1.473487,50,84.734485
-1.667197,50,85.038071
-2.228938,50,85.318314
-2.18584,50,85.607234
-2.790633,50,85.883359
-1.641989,50,86.183497
-1.95388,50,86.457101
-1.35049,50,86.702043
-2.062742,50,86.945614
-1.591195,50,87.239326
-2.8957,50,87.521435
-2.068323,50,87.827074
-1.213297,50,88.118269
-2.627637,50,88.385518
-3.083003,50,88.678236
-1.838843,50,88.940355
-2.35814,50,89.188107
-2.418756,50,89.433123
-2.223291,50,89.697367
-1.269637,50,89.983876
-1.848394,50,90.27231
-1.542099,50,90.517326
-1.988866,50,90.764778
-1.623262,50,91.0186
-1.092511,50,91.277152
-1.584597,50,91.536239
-1.475879,50,91.785956
-2.077579,50,92.0834
-1.57466,50,92.350222
-1.274555,50,92.613947
-1.47833,50,92.873208
-1.320449,50,93.164109
-1.750282,50,93.43681
-2.094175,50,93.722644
-1.689224,50,94.018746
-2.574002,50,94.298509
-1.977872,50,94.566417
-1.935186,50,94.906336
-1.867714,50,95.194387
-2.172383,50,95.444563
-1.73025,50,95.71037
-2.039797,50,95.982584
-1.63786,50,96.265453
-2.370338,50,97.143061
-2.176314,50,97.398985
-2.215495,50,97.691949
-1.394036,50,97.988539
-2.303867,50,98.252429
-2.12249,50,98.525849
-1.946491,50,98.805812
-1.753279,50,99.102964
-1.157662,50,99.388206
-1.399406,50,99.66598
-1.679506,50,99.934355
-2.284859,50,100.206006
-1.99586,50,100.463015
-2.124594,50,100.755727
-2.537847,50,101.039814
-2.056408,50,101.320423
-2.121854,50,101.585661
-1.947163,50,101.870824
-1.484025,50,102.161425
-1.684797,50,102.42498
-1.8193,50,102.685425
-2.9105,50,102.952203
-2.220151,50,103.234546
-1.594152,50,103.497008
-2.062471,50,103.757776
-2.738122,50,104.024034
-1.772784,50,104.281884
-1.544095,50,104.544325
-1.285905,50,104.792797
-1.794763,50,105.048227
-2.336059,50,105.313905
-2.028986,50,105.580031
-1.842457,50,105.835499
-1.063535,50,106.109108
-1.610004,50,106.37705
-2.830156,50,106.648414
-1.306144,50,106.919347
-1.347514,50,107.194003
-2.43112,50,107.46613
-1.951869,50,107.749009
-2.465039,50,108.028219
-2.193703,50,108.310476
-1.500803,50,108.572347
-1.914474,50,108.867045
-1.72697,50,109.139106
-2.088684,50,109.4321
-1.552612,50,109.727644
-1.67989,50,109.997658
-1.731635,50,110.302363
