#{"t_start": 1769005885.8988116, "env_id": "FetchReach-v4"}
r,l,t
-12.0,50,113.119536
-41.0,50,113.520551
-50.0,50,113.921978
-43.0,50,114.323577
-20.0,50,114.71373
-50.0,50,115.109898
-50.0,50,115.498167
-39.0,50,115.894078
-47.0,50,116.328308
-50.0,50,116.728047
-48.0,50,117.130909
-50.0,50,117.52394
-50.0,50,117.926636
-48.0,50,118.329665
-47.0,50,118.723906
-39.0,50,119.129591
-44.0,50,119.525933
-48.0,50,119.920067
-43.0,50,120.323979
-23.0,50,120.723592
-20.0,50,121.158967
-49.0,50,121.60012
-39.0,50,122.022592
-50.0,50,122.425667
-10.0,50,122.849833
-38.0,50,123.275583
-23.0,50,123.680857
-50.0,50,124.085783
-46.0,50,124.482669
-11.0,50,124.898654
-48.0,50,125.34062
-6.0,50,125.781106
-50.0,50,126.210886
-24.0,50,126.622623
-41.0,50,127.015297
-8.0,50,127.41169
-50.0,50,127.946969
-46.0,50,129.069709
-50.0,50,129.466837
-38.0,50,129.871677
-50.0,50,130.311354
-27.0,50,130.731903
-35.0,50,131.132904
-49.0,50,131.543844
-9.0,50,131.960665
-48.0,50,132.365503
-50.0,50,132.77499
-45.0,50,133.187771
-40.0,50,133.587624
-25.0,50,133.974855
-14.0,50,134.36718
-2.0,50,134.760607
-50.0,50,135.139878
-3.0,50,135.560958
-16.0,50,135.985064
-15.0,50,136.382588
-23.0,50,136.803596
-12.0,50,137.238278
-38.0,50,137.647371
-49.0,50,138.084486
-38.0,50,138.517729
-39.0,50,138.909889
-4.0,50,139.316104
-2.0,50,139.74805
-14.0,50,140.15595
-1.0,50,140.564556
-3.0,50,140.978856
-7.0,50,141.377289
-32.0,50,141.802109
-47.0,50,142.250888
-32.0,50,142.677936
-36.0,50,143.072506
-6.0,50,143.462812
-13.0,50,143.907899
-24.0,50,144.412891
-43.0,50,144.843979
-9.0,50,145.264608
-5.0,50,145.694156
-7.0,50,146.120582
-32.0,50,146.553709
-50.0,50,146.97285
-19.0,50,147.415912
-31.0,50,147.826362
-13.0,50,148.256658
-31.0,50,148.673144
-8.0,50,149.093614
0.0,50,149.535348
-29.0,50,150.781541
-5.0,50,151.22857
-32.0,50,151.658994
-3.0,50,152.074001
-11.0,50,152.524909
-4.0,50,152.958642
-9.0,50,153.408096
-36.0,50,153.829684
-5.0,50,154.265836
-5.0,50,154.691643
-9.0,50,155.105836
-11.0,50,155.554553
-14.0,50,155.981055
-46.0,50,156.420985
-38.0,50,156.842787
-11.0,50,157.268627
-50.0,50,157.693954
-30.0,50,158.114131
-14.0,50,158.557425
-27.0,50,158.986393
-30.0,50,159.419952
-47.0,50,159.834043
-9.0,50,160.26679
-6.0,50,160.701757
-4.0,50,161.118452
-45.0,50,161.563861
-7.0,50,161.980095
-14.0,50,162.401625
-3.0,50,162.814876
-7.0,50,163.23473
-12.0,50,163.676373
-18.0,50,164.095183
-31.0,50,164.543796
-42.0,50,164.984873
-26.0,50,165.420598
-1.0,50,165.840342
-5.0,50,166.287942
-13.0,50,166.728401
-11.0,50,167.156598
-32.0,50,167.607265
-12.0,50,168.03159
-21.0,50,168.476192
-8.0,50,168.898146
-8.0,50,169.329935
-38.0,50,169.764519
-50.0,50,170.186466
0.0,50,170.621954
-10.0,50,171.038885
-3.0,50,171.493918
-26.0,50,171.922326
-3.0,50,173.203537
-38.0,50,173.642784
-2.0,50,174.054698
-2.0,50,174.459867
-5.0,50,174.813833
-5.0,50,175.157994
-3.0,50,175.539721
-3.0,50,175.926491
-2.0,50,176.304902
-4.0,50,176.728876
-2.0,50,177.124827
-21.0,50,177.485988
-3.0,50,177.844018
-6.0,50,178.206544
-2.0,50,178.575995
-4.0,50,178.938361
-6.0,50,179.312105
-3.0,50,179.681846
-5.0,50,180.053435
-3.0,50,180.428333
-38.0,50,180.815363
-2.0,50,181.21187
-27.0,50,181.585407
-26.0,50,181.964544
-8.0,50,182.34624
-1.0,50,182.727139
0.0,50,183.103977
-3.0,50,183.485893
-10.0,50,183.877807
-2.0,50,184.271824
-5.0,50,184.680562
-8.0,50,185.098685
-4.0,50,185.485232
-18.0,50,185.870241
-6.0,50,186.25175
-8.0,50,186.63804
-5.0,50,187.02504
-7.0,50,187.414072
-17.0,50,187.807364
-6.0,50,188.230269
-8.0,50,188.6366
-9.0,50,189.072719
-11.0,50,189.461144
-8.0,50,189.886604
-9.0,50,190.292895
-3.0,50,190.71386
-5.0,50,191.115563
-34.0,50,191.501037
-2.0,50,191.90785
-2.0,50,192.337643
-10.0,50,193.504907
-10.0,50,193.922671
-8.0,50,194.31774
-8.0,50,194.705399
-3.0,50,195.098949
-6.0,50,195.497155
-27.0,50,195.897252
-3.0,50,196.290614
-34.0,50,196.685923
-8.0,50,197.080612
-7.0,50,197.473096
-1.0,50,197.858831
-15.0,50,198.247818
-6.0,50,198.63551
-19.0,50,199.028026
-11.0,50,199.412975
-12.0,50,199.800061
-7.0,50,200.188577
-41.0,50,200.594252
-11.0,50,200.98071
-3.0,50,201.371001
-1.0,50,201.778432
-5.0,50,202.169839
-4.0,50,202.56091
-11.0,50,202.946086
0.0,50,203.326913
-8.0,50,203.731523
-32.0,50,204.129477
-32.0,50,204.512616
-16.0,50,204.928108
-3.0,50,205.333948
-24.0,50,205.72697
-32.0,50,206.124892
-25.0,50,206.513551
-17.0,50,206.925007
-6.0,50,207.3538
-14.0,50,207.743787
-13.0,50,208.133064
-17.0,50,208.520143
-33.0,50,208.909539
-24.0,50,209.293814
-9.0,50,209.678325
-18.0,50,210.064324
-43.0,50,210.467655
-1.0,50,210.847665
-24.0,50,211.248505
-21.0,50,211.648838
-16.0,50,212.165934
-6.0,50,212.550448
-41.0,50,212.895581
-2.0,50,213.991643
-5.0,50,214.419888
-10.0,50,214.818032
-20.0,50,215.239834
-3.0,50,215.636786
-48.0,50,216.092952
-19.0,50,216.538566
-37.0,50,216.943529
-13.0,50,217.331935
-13.0,50,217.751904
-7.0,50,218.141897
-43.0,50,218.559524
-3.0,50,218.943033
-11.0,50,219.409547
-15.0,50,219.797769
-11.0,50,220.190527
-50.0,50,220.585081
-49.0,50,220.968344
-5.0,50,221.36281
-5.0,50,221.778476
-41.0,50,222.192066
-26.0,50,222.609263
-39.0,50,223.025044
-8.0,50,223.446628
-24.0,50,223.906694
-3.0,50,224.370975
-3.0,50,224.838933
-22.0,50,225.188694
-26.0,50,225.558538
-6.0,50,225.959575
-21.0,50,226.35637
-20.0,50,226.757787
-4.0,50,227.192983
-4.0,50,227.638327
-2.0,50,228.02373
-6.0,50,228.406847
-31.0,50,228.791577
-12.0,50,229.183957
-38.0,50,229.590634
-2.0,50,229.985447
-50.0,50,230.367267
-12.0,50,230.740779
-40.0,50,231.119706
-11.0,50,231.546298
-8.0,50,231.963142
-4.0,50,232.357885
-8.0,50,232.748294
-3.0,50,233.189832
-5.0,50,233.643546
-1.0,50,234.015776
-12.0,50,235.121893
-22.0,50,235.530828
-28.0,50,235.938137
-1.0,50,236.307102
-3.0,50,236.688276
-3.0,50,237.072701
-30.0,50,237.45267
0.0,50,237.836189
-3.0,50,238.311346
-14.0,50,238.706307
-22.0,50,239.091941
-3.0,50,239.475885
-5.0,50,239.867207
-50.0,50,240.338735
-4.0,50,240.692076
-3.0,50,241.050634
-3.0,50,241.429477
-9.0,50,241.827799
-2.0,50,242.237839
-25.0,50,242.697891
-1.0,50,243.140751
-4.0,50,243.585821
-7.0,50,244.010738
-3.0,50,244.41624
-5.0,50,244.812884
-2.0,50,245.208369
-39.0,50,245.569773
-19.0,50,245.927179
-6.0,50,246.297366
-13.0,50,246.689581
-4.0,50,247.135984
-9.0,50,247.498387
-3.0,50,247.90736
-9.0,50,248.291484
-7.0,50,248.670964
-4.0,50,249.084374
-14.0,50,249.45084
-3.0,50,249.852174
-5.0,50,250.319677
-2.0,50,250.679715
0.0,50,251.033744
-19.0,50,251.387984
-24.0,50,251.737745
-10.0,50,252.100748
-10.0,50,252.476634
0.0,50,252.952666
-48.0,50,253.348859
-46.0,50,253.725333
-19.0,50,254.120272
-4.0,50,254.477462
-14.0,50,255.606459
-4.0,50,256.055173
-3.0,50,256.488131
-2.0,50,256.839726
-50.0,50,257.202909
-7.0,50,257.556954
-18.0,50,257.908721
-4.0,50,258.282526
-5.0,50,258.690473
-6.0,50,259.129746
-1.0,50,259.594483
-3.0,50,259.974631
-3.0,50,260.353593
-48.0,50,260.715782
-30.0,50,261.095862
-1.0,50,261.498954
-28.0,50,261.923755
-1.0,50,262.32783
-26.0,50,262.705268
-2.0,50,263.092792
