#{"t_start": 1768997496.0279825, "env_id": "FetchReachDense-v4"}
r,l,t
-12.180437,50,1.077116
-12.187427,50,1.120153
-13.520663,50,1.480568
-14.373339,50,1.695088
-23.108433,50,1.912033
-11.028063,50,2.13578
-14.482626,50,2.366125
-12.300743,50,2.606113
-10.641831,50,2.839207
-14.663447,50,3.067966
-10.671349,50,3.294852
-8.693789,50,3.524709
-8.727275,50,3.75569
-12.70636,50,3.99143
-15.155844,50,4.22443
-5.766975,50,4.464702
-12.585347,50,4.704518
-4.029311,50,4.939957
-5.629387,50,5.174118
-6.394658,50,5.422963
-8.131137,50,5.665151
-14.201645,50,5.908411
-10.83162,50,6.15278
-20.01186,50,6.398493
-24.606154,50,6.640949
-17.461952,50,6.892541
-10.728282,50,7.146682
-3.350856,50,7.409113
-6.458513,50,7.667131
-8.760038,50,7.930761
-7.584932,50,8.180957
-6.839646,50,8.433738
-5.232429,50,8.702339
-3.527169,50,8.964765
-10.498541,50,9.219555
-9.704937,50,9.485825
-7.469164,50,9.751046
-9.401615,50,10.021407
-12.066794,50,10.281205
-11.431696,50,10.551728
-10.731731,50,10.824888
-8.254495,50,11.096531
-9.714464,50,11.335977
-4.959431,50,11.571716
-13.773459,50,11.826664
-4.314622,50,12.080054
-5.76741,50,12.327696
-10.574929,50,12.587785
-5.928583,50,12.845506
-9.421121,50,13.082342
-6.916967,50,14.010459
-6.614539,50,14.26389
-3.567142,50,14.546847
-5.93747,50,14.805182
-4.025713,50,15.074005
-3.686879,50,15.362872
-8.655757,50,15.627802
-6.315331,50,15.888113
-10.623059,50,16.164342
-5.346498,50,16.421035
-9.280482,50,16.677072
-10.727625,50,16.935736
-9.537283,50,17.213634
-7.38053,50,17.47335
-4.652443,50,17.738451
-28.533626,50,18.006052
-11.131373,50,18.269518
-5.286172,50,18.540038
-7.831417,50,18.813803
-8.586864,50,19.087431
-5.247836,50,19.348354
-8.874566,50,19.621876
-5.294285,50,19.912908
-11.040317,50,20.157829
-4.012291,50,20.41892
-4.911941,50,20.657441
-7.445303,50,20.897199
-3.671558,50,21.173842
-5.291839,50,21.423019
-4.50858,50,21.699189
-4.91406,50,21.971893
-6.228226,50,22.214906
-9.324006,50,22.456468
-4.01807,50,22.695791
-6.519451,50,22.938197
-5.965369,50,23.197968
-2.200599,50,23.442902
-4.378104,50,23.680231
-5.799025,50,23.920518
-2.78008,50,24.180345
-3.551573,50,24.422082
-4.067928,50,24.660119
-4.471801,50,24.903719
-5.517886,50,25.170736
-5.695531,50,25.427466
-2.306349,50,25.663628
-4.790219,50,25.902173
-3.970685,50,26.15602
-2.002563,50,26.40993
-4.439452,50,26.659037
-3.651035,50,27.512363
-5.272525,50,27.76365
-2.170858,50,28.004731
-5.451805,50,28.256092
-1.339087,50,28.514201
-5.999241,50,28.764911
-3.699688,50,29.012585
-3.729264,50,29.276103
-3.283994,50,29.530737
-2.882192,50,29.778064
-5.561296,50,30.020136
-5.316759,50,30.263029
-4.701243,50,30.505078
-6.086334,50,30.743689
-2.028097,50,30.989217
-3.62741,50,31.230145
-2.168511,50,31.473792
-4.592378,50,31.714535
-4.185033,50,31.979519
-2.442246,50,32.219661
-5.411364,50,32.476193
-2.159124,50,32.738326
-2.874294,50,32.986081
-4.828865,50,33.250486
-2.855149,50,33.506554
-2.965541,50,33.761522
-3.083908,50,34.019855
-6.695686,50,34.273957
-4.621728,50,34.520605
-2.762985,50,34.769938
-3.268572,50,35.007896
-3.192041,50,35.258364
-5.486789,50,35.495957
-2.964283,50,35.732213
-6.011807,50,35.987919
-4.212745,50,36.254739
-4.041208,50,36.504938
-5.204691,50,36.755667
-3.809429,50,37.008937
-3.941807,50,37.252281
-1.902564,50,37.50869
-3.838985,50,37.767938
-3.616211,50,38.012475
-6.43803,50,38.269689
-3.209123,50,38.529161
-2.888001,50,38.763623
-3.519396,50,38.999729
-3.448782,50,39.257934
-3.039858,50,39.52296
-6.047977,50,39.779058
-5.721234,50,40.662966
-2.515581,50,40.909378
-2.732369,50,41.151406
-2.748025,50,41.393934
-4.114961,50,41.647407
-2.808822,50,41.892421
-2.210002,50,42.145101
-8.82932,50,42.388065
-5.434268,50,42.638088
-2.681522,50,42.884766
-2.622071,50,43.126071
-3.963515,50,43.3669
-2.741791,50,43.61863
-3.513867,50,43.859158
-4.900637,50,44.101085
-2.411885,50,44.357114
-2.875973,50,44.602337
-5.481853,50,44.846965
-2.822847,50,45.089848
-3.787895,50,45.335945
-1.982802,50,45.588559
-3.560942,50,45.83963
-1.721661,50,46.081543
-3.284417,50,46.323794
-3.588841,50,46.566985
-3.467374,50,46.809769
-2.934599,50,47.051155
-1.95487,50,47.294066
-3.095949,50,47.537539
-1.682518,50,47.781469
-2.652718,50,48.022679
-2.728324,50,48.264694
-3.499593,50,48.506053
-3.432031,50,48.752199
-3.816472,50,49.002426
-3.03857,50,49.249041
-2.36973,50,49.492497
-4.170316,50,49.735942
-4.447922,50,49.975041
-1.18243,50,50.220226
-3.397296,50,50.459139
-1.418541,50,50.719308
-1.792683,50,50.957109
-1.735822,50,51.195892
-2.594963,50,51.457356
-3.245848,50,51.697577
-2.446851,50,51.941502
-2.109172,50,52.180456
-1.428871,50,52.430994
-1.331361,50,52.691111
-3.03113,50,53.582336
-1.397779,50,53.851031
-2.428531,50,54.119827
-1.802254,50,54.387805
-3.639699,50,54.65237
-2.128256,50,54.912459
-1.793962,50,55.1767
-1.105305,50,55.437175
