#{"t_start": 1769159776.1817994, "env_id": "FetchReach-v4"}
r,l,t
-2.0,50,84.799951
-8.0,50,85.077531
-3.0,50,85.352642
-6.0,50,85.622618
-9.0,50,85.889694
-3.0,50,86.201501
-3.0,50,86.513768
-11.0,50,86.803396
-7.0,50,87.096584
-9.0,50,87.36373
-17.0,50,87.6725
-2.0,50,87.937987
-13.0,50,88.202676
-10.0,50,88.467064
-18.0,50,88.733566
-36.0,50,88.998005
-14.0,50,89.332227
-13.0,50,89.665825
-2.0,50,89.963115
-3.0,50,90.269653
-2.0,50,90.553797
-3.0,50,90.83269
-6.0,50,91.133801
-1.0,50,91.423219
-2.0,50,91.710523
-2.0,50,91.984756
-1.0,50,92.277111
-3.0,50,92.609999
-3.0,50,92.919658
-1.0,50,93.231376
-1.0,50,93.526342
-3.0,50,93.815114
-1.0,50,94.104821
-23.0,50,94.393519
-2.0,50,94.693388
-1.0,50,94.982424
-3.0,50,95.914634
-21.0,50,96.208553
-3.0,50,96.520566
-15.0,50,96.847687
-3.0,50,97.173829
-4.0,50,97.485638
-17.0,50,97.825168
-3.0,50,98.13783
-2.0,50,98.461843
-3.0,50,98.750463
0.0,50,99.039556
-5.0,50,99.340151
-1.0,50,99.670707
-1.0,50,99.995826
-4.0,50,100.294728
-7.0,50,100.601508
-2.0,50,100.916531
-2.0,50,101.254314
0.0,50,101.566446
-3.0,50,101.868521
-1.0,50,102.142818
-2.0,50,102.42143
-7.0,50,102.733018
-2.0,50,103.023595
-4.0,50,103.334888
-2.0,50,103.6241
-2.0,50,103.933644
-5.0,50,104.230266
-1.0,50,104.55509
-2.0,50,104.858477
-2.0,50,105.148548
-3.0,50,105.452755
-2.0,50,105.734784
-8.0,50,106.012666
0.0,50,106.291674
-12.0,50,106.600151
-4.0,50,106.912928
-2.0,50,107.226665
-2.0,50,107.537505
-12.0,50,107.860313
-2.0,50,108.201906
-2.0,50,108.504448
-5.0,50,108.792397
0.0,50,109.093799
-3.0,50,109.39805
-1.0,50,109.703722
-4.0,50,110.019709
-4.0,50,110.350706
0.0,50,110.686948
-9.0,50,110.987451
-1.0,50,111.89079
-2.0,50,112.182834
-4.0,50,112.505212
-6.0,50,112.820324
-4.0,50,113.118778
-8.0,50,113.445904
-6.0,50,113.735372
-2.0,50,114.069012
-8.0,50,114.344934
-5.0,50,114.631528
-8.0,50,114.90943
-1.0,50,115.192571
-1.0,50,115.47439
-2.0,50,115.788502
-22.0,50,116.090102
-2.0,50,116.360757
-2.0,50,116.637855
-3.0,50,116.922105
-3.0,50,117.199142
-6.0,50,117.478347
-9.0,50,117.752946
-2.0,50,118.052701
-2.0,50,118.343733
-11.0,50,118.630622
-1.0,50,118.929537
-1.0,50,119.227859
-6.0,50,119.521454
-2.0,50,119.819898
-3.0,50,120.101534
-10.0,50,120.397572
-3.0,50,120.740036
-3.0,50,121.013436
-3.0,50,121.296975
-2.0,50,121.584697
0.0,50,121.874748
-3.0,50,122.16526
-2.0,50,122.462802
-5.0,50,122.746621
-2.0,50,123.028339
-3.0,50,123.333403
-2.0,50,123.616534
-6.0,50,123.904593
-10.0,50,124.218129
-2.0,50,124.521967
-2.0,50,124.83493
-6.0,50,125.14713
-3.0,50,125.441432
-1.0,50,125.769298
-4.0,50,126.085078
-2.0,50,126.409671
0.0,50,127.540278
0.0,50,127.832897
-2.0,50,128.13245
-2.0,50,128.428303
-10.0,50,128.70518
0.0,50,129.004713
-4.0,50,129.312449
0.0,50,129.60371
0.0,50,129.867903
-1.0,50,130.143525
-6.0,50,130.421722
-13.0,50,130.706099
-3.0,50,130.984993
-10.0,50,131.267897
-2.0,50,131.541475
-3.0,50,131.81822
-3.0,50,132.102465
-2.0,50,132.384103
-3.0,50,132.66578
-3.0,50,132.956096
-1.0,50,133.237362
-1.0,50,133.524527
-22.0,50,133.819502
-8.0,50,134.109907
-4.0,50,134.392812
-4.0,50,134.680668
-1.0,50,135.014439
-3.0,50,135.302639
-2.0,50,135.582467
-3.0,50,135.849715
-2.0,50,136.120382
-3.0,50,136.391485
-1.0,50,136.666634
-4.0,50,136.944168
-2.0,50,137.231784
-2.0,50,137.512522
-6.0,50,137.795919
-2.0,50,138.079107
-2.0,50,138.40161
-3.0,50,138.706716
-3.0,50,138.998801
-2.0,50,139.288881
-3.0,50,139.586968
-3.0,50,139.891412
0.0,50,140.180608
-3.0,50,140.521575
-1.0,50,140.811766
-1.0,50,141.0875
-3.0,50,141.37309
-2.0,50,141.659203
-3.0,50,142.55734
-2.0,50,142.857637
-1.0,50,143.152078
-1.0,50,143.454662
-7.0,50,143.755085
-3.0,50,144.049824
-2.0,50,144.346406
-6.0,50,144.643784
-2.0,50,144.938346
-6.0,50,145.281315
-2.0,50,145.568283
-4.0,50,145.858867
0.0,50,146.152644
-11.0,50,146.430335
-2.0,50,146.715469
-3.0,50,147.004432
-2.0,50,147.289356
-1.0,50,147.576832
-3.0,50,147.854989
-2.0,50,148.153573
-2.0,50,148.43965
-6.0,50,148.745737
-11.0,50,149.045322
-8.0,50,149.344907
-26.0,50,149.626735
-2.0,50,149.947346
-5.0,50,150.238041
-3.0,50,150.522601
-7.0,50,150.806976
-2.0,50,151.089906
-4.0,50,151.37319
-6.0,50,151.655786
-5.0,50,151.946386
-1.0,50,152.237234
-25.0,50,152.521335
-4.0,50,152.809569
-3.0,50,153.093469
-3.0,50,153.380622
-1.0,50,153.659437
-4.0,50,153.949645
-5.0,50,154.242331
-3.0,50,154.569609
-2.0,50,154.898551
-1.0,50,155.198326
-3.0,50,155.495569
-2.0,50,155.806654
-1.0,50,156.098346
-3.0,50,156.371424
-1.0,50,156.656944
-3.0,50,157.013007
-14.0,50,157.932549
-3.0,50,158.190184
-5.0,50,158.478695
-7.0,50,158.782711
-2.0,50,159.04972
-5.0,50,159.306231
-3.0,50,159.565038
-2.0,50,159.832534
-11.0,50,160.101047
-2.0,50,160.409516
-2.0,50,160.703449
-1.0,50,160.96996
-4.0,50,161.281314
-2.0,50,161.565539
-3.0,50,161.817797
-2.0,50,162.07631
-6.0,50,162.352819
-7.0,50,162.629481
-23.0,50,162.917886
-1.0,50,163.210399
-3.0,50,163.521911
-4.0,50,163.922432
-2.0,50,164.188942
-3.0,50,164.471455
0.0,50,164.727982
0.0,50,165.020495
-2.0,50,165.300006
-2.0,50,165.59252
-2.0,50,165.889807
-2.0,50,166.185533
-9.0,50,166.48257
-19.0,50,166.787162
-4.0,50,167.091597
-2.0,50,167.358679
0.0,50,167.623688
-3.0,50,167.905762
-2.0,50,168.248276
-1.0,50,168.53979
-7.0,50,168.806301
-11.0,50,169.081082
-6.0,50,169.355594
-3.0,50,169.633689
-4.0,50,169.910019
-2.0,50,170.19833
-2.0,50,170.492212
-2.0,50,170.776725
-6.0,50,171.167742
-12.0,50,171.507256
-14.0,50,171.865438
-3.0,50,172.15145
-1.0,50,173.032565
-1.0,50,173.330081
-2.0,50,173.622593
-8.0,50,173.958453
-3.0,50,174.293965
-3.0,50,174.568477
-3.0,50,174.840487
-3.0,50,175.172235
-3.0,50,175.464748
-3.0,50,175.747759
0.0,50,176.028039
-3.0,50,176.328516
-3.0,50,176.632028
-2.0,50,176.93254
-2.0,50,177.251054
-6.0,50,177.562884
-2.0,50,177.86657
-1.0,50,178.213598
-7.0,50,178.532936
-9.0,50,178.811102
-2.0,50,179.097789
-13.0,50,179.369153
-7.0,50,179.673248
-1.0,50,179.945257
-1.0,50,180.273447
-3.0,50,180.616022
-1.0,50,180.89417
-2.0,50,181.219683
-4.0,50,181.571552
-2.0,50,181.864599
-1.0,50,182.201648
-33.0,50,182.5033
-6.0,50,182.869985
-2.0,50,183.196657
-4.0,50,183.512834
-1.0,50,183.822383
-1.0,50,184.161153
-2.0,50,184.472472
-2.0,50,184.775812
-2.0,50,185.053997
-3.0,50,185.370311
-3.0,50,185.652701
-3.0,50,185.962639
-11.0,50,186.284701
-3.0,50,186.600449
-2.0,50,186.904391
-16.0,50,187.196203
-7.0,50,187.475987
-2.0,50,187.788657
-1.0,50,188.116729
-3.0,50,189.061958
-2.0,50,189.399117
-11.0,50,189.705986
-1.0,50,190.003929
-5.0,50,190.310329
-3.0,50,190.650655
-7.0,50,190.976587
-4.0,50,191.301636
-10.0,50,191.627634
-2.0,50,191.902656
-2.0,50,192.197556
-2.0,50,192.488825
-2.0,50,192.7669
-36.0,50,193.065694
-6.0,50,193.376585
-7.0,50,193.67434
-2.0,50,193.980712
-3.0,50,194.318426
-2.0,50,194.630368
-1.0,50,194.931373
-1.0,50,195.209462
-1.0,50,195.504046
-2.0,50,195.798569
-3.0,50,196.085091
-1.0,50,196.367925
-1.0,50,196.678607
-6.0,50,196.987936
-1.0,50,197.304742
-1.0,50,197.606774
-1.0,50,197.921651
-1.0,50,198.210341
-3.0,50,198.509118
-3.0,50,198.794922
-2.0,50,199.097182
-2.0,50,199.44123
-12.0,50,199.738633
-3.0,50,200.039369
-2.0,50,200.380574
-4.0,50,200.667694
-25.0,50,200.956814
-6.0,50,201.247941
0.0,50,201.540554
-5.0,50,201.829073
-20.0,50,202.110365
-1.0,50,202.394978
-3.0,50,202.710516
-1.0,50,203.017856
-5.0,50,203.328425
-3.0,50,203.630533
0.0,50,203.934136
-3.0,50,204.866865
0.0,50,205.168773
-1.0,50,205.481839
-2.0,50,205.798448
-2.0,50,206.100788
-32.0,50,206.403392
-2.0,50,206.731408
-2.0,50,207.079587
0.0,50,207.390189
-2.0,50,207.734477
0.0,50,208.063783
0.0,50,208.350608
-2.0,50,208.643131
-9.0,50,208.927865
-1.0,50,209.207553
-3.0,50,209.487844
-15.0,50,209.768713
-2.0,50,210.049022
-2.0,50,210.345469
0.0,50,210.645468
-2.0,50,210.979738
-1.0,50,211.260494
-2.0,50,211.585821
-3.0,50,211.87785
-3.0,50,212.154732
-4.0,50,212.428903
-6.0,50,212.707102
-16.0,50,212.988286
-1.0,50,213.266186
0.0,50,213.556808
-1.0,50,213.870694
-2.0,50,214.195358
-2.0,50,214.513363
-2.0,50,214.82924
-2.0,50,215.149255
-3.0,50,215.461922
-7.0,50,215.801353
-1.0,50,216.130284
-3.0,50,216.441903
-1.0,50,216.767602
-1.0,50,217.090952
-4.0,50,217.395138
-3.0,50,217.717264
0.0,50,218.017967
-9.0,50,218.321601
0.0,50,218.640863
-6.0,50,218.958619
-2.0,50,219.267018
-6.0,50,219.575
-7.0,50,219.879287
-3.0,50,220.858322
-3.0,50,221.177389
-1.0,50,221.507261
-4.0,50,221.839447
-6.0,50,222.167927
-2.0,50,222.478924
-1.0,50,222.786681
-4.0,50,223.103692
-2.0,50,223.425365
-2.0,50,223.744311
-2.0,50,224.07024
-2.0,50,224.3886
0.0,50,224.707348
-3.0,50,225.030345
-2.0,50,225.353678
-11.0,50,225.669429
-2.0,50,225.978644
-2.0,50,226.306586
-2.0,50,226.617512
-2.0,50,226.9222
-1.0,50,227.224754
-5.0,50,227.529534
-2.0,50,227.84135
0.0,50,228.158541
-10.0,50,228.462299
-3.0,50,228.765486
-8.0,50,229.070341
-3.0,50,229.369343
-4.0,50,229.679359
-5.0,50,229.996954
-2.0,50,230.321252
-6.0,50,230.631383
-1.0,50,230.935911
-1.0,50,231.253421
-3.0,50,231.558394
0.0,50,231.885162
-3.0,50,232.221737
-3.0,50,232.544501
-3.0,50,232.859173
-2.0,50,233.184453
-1.0,50,233.506684
-1.0,50,233.821434
-2.0,50,234.138728
-2.0,50,234.450864
0.0,50,234.761488
-1.0,50,235.072468
-5.0,50,235.38678
-5.0,50,235.706225
-3.0,50,236.01937
0.0,50,236.332338
-2.0,50,237.302757
-2.0,50,237.605565
-2.0,50,237.916911
-3.0,50,238.223595
-2.0,50,238.533442
-4.0,50,238.84772
-1.0,50,239.185819
-3.0,50,239.503705
-2.0,50,239.80687
-2.0,50,240.121858
-1.0,50,240.424732
-3.0,50,240.727672
0.0,50,241.0306
-2.0,50,241.334324
-4.0,50,241.636223
-1.0,50,241.963947
0.0,50,242.284941
-2.0,50,242.60629
-3.0,50,242.928177
-1.0,50,243.246242
-2.0,50,243.567515
-1.0,50,243.887896
-5.0,50,244.201764
-2.0,50,244.517267
-1.0,50,244.829485
-2.0,50,245.155869
-2.0,50,245.501321
-3.0,50,245.818619
-2.0,50,246.154487
-2.0,50,246.471578
-6.0,50,246.787836
-2.0,50,247.108726
-3.0,50,247.413537
-3.0,50,247.720617
-2.0,50,248.024674
-6.0,50,248.328312
-2.0,50,248.63023
-2.0,50,248.933611
-3.0,50,249.23843
-11.0,50,249.559449
-1.0,50,249.861435
-2.0,50,250.182615
-2.0,50,250.484797
-6.0,50,250.7878
-2.0,50,251.091229
-1.0,50,251.395354
-2.0,50,251.698923
-2.0,50,252.023002
-2.0,50,252.360579
-1.0,50,252.681154
-1.0,50,253.712397
-3.0,50,254.116511
0.0,50,254.412155
-6.0,50,254.734244
-2.0,50,255.064855
0.0,50,255.390382
-1.0,50,255.697465
-1.0,50,256.032581
-2.0,50,256.362287
-3.0,50,256.675402
-3.0,50,256.984218
-2.0,50,257.325334
-7.0,50,257.644432
-1.0,50,257.94176
-2.0,50,258.231319
-11.0,50,258.52675
-2.0,50,258.865996
-11.0,50,259.146086
-3.0,50,259.447933
-2.0,50,259.737249
-1.0,50,260.079567
